,game_id,play_id,nfl_id,dir_pre_mean,dir_pre_var,dir_post_mean,dir_post_var,dist_off_pre_mean,dist_off_pre_var,dist_off_post_mean,dist_off_post_var,dist_def_pre_mean,dist_def_pre_var,dist_def_post_mean,dist_def_post_var,x_pre_mean,x_pre_var,y_pre_mean,y_pre_var,x_post_mean,x_post_var,y_post_mean,y_post_var,speed_pre_mean,speed_pre_var,speed_post_mean,speed_post_var,ratio_pre_mean,ratio_pre_var,ratio_post_mean,ratio_post_var,o_pre_mean,o_pre_var,o_post_mean,o_post_var
0,2018122201.0,1628.0,4365.0,20.969523809523803,654.2873759637189,9.642222222222223,27.809361728395064,1.0992781252096158,0.07855903200706225,1.109034863889779,0.016308337343646624,3.1588380211247693,2.8335852134394064,7.226349631375409,0.6520487828982667,50.448571428571434,0.6592408163265304,30.020000000000003,1.3771333333333333,53.573888888888895,0.2036793209876534,27.813888888888883,0.3214015432098767,2.1142857142857143,2.287024489795919,1.8127777777777778,0.2705533950617284,0.5221319532691276,0.13290269390621073,0.1565707211999112,0.001148258625281979,136.88619047619048,2881.283690249433,29.070555555555554,342.38901635802466
1,2018122201.0,1628.0,2508107.0,46.18666666666667,7824.537022222222,18.175555555555558,18.996469135802467,1.443415132127621,0.3992289468211913,2.377780583365971,1.0771428307011144,6.902360118586296,3.2499105076350765,5.750507822425175,9.496937562004641,50.81714285714286,0.7733251700680284,42.844285714285704,0.5864530612244898,57.11888888888888,4.97552098765432,37.53611111111112,4.441223765432101,1.8871428571428572,2.747801360544218,5.691111111111112,0.19575432098765438,0.20461706812876942,0.003019476178816151,0.4986929245788667,0.045730861432296176,169.55476190476193,131.11075827664385,37.44388888888889,2424.688557098765
2,2018122201.0,1628.0,2555378.0,29.29285714285714,588.7797918367346,174.2944444444444,18268.61469135802,3.2406301674760996,0.17345897478668415,3.873825657333296,0.9825969988084798,4.795160059243615,1.0800542919490626,6.924026918703874,19.574840117953013,52.21190476190476,1.388786848072562,36.135238095238094,1.4158725623582755,54.938333333333325,0.08818055555555569,43.67666666666667,5.302100000000001,2.5490476190476192,3.3678467120181415,4.328888888888889,2.4668765432098763,0.7206740571933035,0.04728039024954513,0.8910176922209588,0.3062519589353206,161.0442857142857,9287.55074829932,97.71722222222222,7433.812308950616
3,2018122201.0,1628.0,2558067.0,13.54952380952381,172.0247092970522,5.489444444444445,9.845283024691359,1.61301205649558,0.03448258179037644,1.0110724827734068,0.04079910124508652,5.3121704278716955,5.61341677381688,7.3524181991392,1.7077577360777976,51.84095238095237,3.2947705215419503,11.827142857142857,0.9661632653061224,57.762222222222235,1.271406172839507,20.746666666666666,12.099377777777777,3.2657142857142856,4.465538775510204,6.665555555555555,2.0146469135802465,0.3940489425145168,0.05233917554153117,0.14408648513866865,0.002394917190195828,209.52904761904762,11431.545970521542,227.23777777777775,17475.401728395063
4,2018092303.0,2156.0,496735.0,71.69999999999999,525.0028846153846,127.4351724137931,6083.608949108204,19.443947010274176,1.0502862001115036,20.553334534561767,3.72706020004573,16.01720903423485,1.2640878305486174,19.588326195135135,3.5432734247067077,53.582692307692305,2.301604289940827,33.08115384615385,0.09736405325443788,45.21586206896553,10.533996670630202,28.064137931034484,17.235527705112958,2.087307692307692,0.4244119822485207,6.070344827586206,2.5714860879904875,1.2191566621828043,0.009775370824590233,1.0495519180050406,7.189799390163605e-05,176.65884615384616,1168.69947943787,53.089310344827574,1481.3698271105827
5,2018092303.0,2156.0,2495251.0,75.99,216.90532307692308,224.85413793103444,1268.703851843044,16.130388033532054,10.515208810762969,25.528859670427703,9.512627375885815,16.872825174622406,7.854889857397608,22.875590952129578,7.339048935675031,69.28076923076922,5.79130710059172,45.55769230769231,1.6447023668639078,53.47793103448277,39.30957502972651,49.01655172413793,0.11048466111771693,3.3734615384615387,3.0914764792899407,7.222758620689655,0.5401027348394768,0.9525368196939726,0.0032798525567071693,1.115688901367147,6.204210692314521e-05,174.55846153846156,1220.6578284023667,80.7048275862069,4647.630762901308
6,2018092303.0,2156.0,2495872.0,19.057307692307695,402.83118890532535,1.504137931034482,1.7680449464922712,4.9449001132467885,6.373928254627275,1.1266361545813013,0.00599097519025678,10.880187075799219,9.215783041765517,22.123780191018305,5.614987990540415,63.32538461538463,2.907209467455623,10.233846153846155,0.6877082840236685,48.175517241379325,46.49636956004756,4.817586206896552,2.581576932223543,2.56,3.6542230769230764,8.190689655172415,0.37462021403091544,0.5454604477168311,0.129319396897038,0.05174216104702212,7.209896769572924e-05,141.14884615384616,1787.3041794378696,71.93827586206898,468.2602556480381
7,2018092303.0,2156.0,2543501.0,49.400769230769235,6648.701507100592,116.17896551724138,16006.65215410226,5.233163506817937,4.585195864755134,1.7448849026114508,0.8699663318110539,9.193310379721526,6.602805800566045,11.294064544534388,0.5948267535465398,65.45653846153846,0.7597841715976335,20.897307692307688,4.512281213017752,66.21172413793101,0.6644073721759812,29.26586206896551,4.3664932223543405,2.740384615384615,1.973572928994083,2.8586206896551722,0.44468085612366237,0.6828995491792403,0.17225893737575387,0.15534178927882014,0.006786407196697618,209.42769230769227,750.6808485207098,32.86379310344828,261.90398906064206
8,2018100710.0,3681.0,2495504.0,64.05555555555557,6482.877598024691,7.071538461538465,16.441089940828416,1.269691805703435,0.23880938519621825,2.5490126349926756,1.2770192020323172,2.5753637912739156,1.7347124537063505,4.973881960699507,0.049805933335709845,111.25755555555556,4.117578469135799,9.971555555555556,1.6533953580246912,116.25769230769232,0.10334082840236825,5.616153846153846,3.4583775147929,2.4651111111111113,3.7504738765432113,5.1292307692307695,0.0983455621301775,0.7092821618959845,0.37274523745471105,0.5236564354157154,0.06584912071693533,153.91444444444443,8201.286380246915,28.49846153846153,216.89007455621277
9,2018100710.0,3681.0,2543855.0,29.73377777777777,1849.3458057283954,3.1430769230769218,4.789452071005911,1.54116177667424,0.2644937114516296,1.8742287151720316,0.004574415532289633,15.883591050018463,21.012106466884482,14.614185811881644,3.300819209643382,112.82422222222223,3.7157710617283968,46.28711111111112,5.721838320987654,113.57153846153844,0.0021053254437868427,40.02692307692307,6.012498224852072,3.0373333333333337,5.261846222222222,6.50076923076923,0.13774556213017747,0.11021284582948145,0.003198111016564284,0.1296841739148175,0.0001357279884224122,137.89377777777776,5593.970694617285,26.238461538461532,4.1435053254437735
